entity,board_id,board_name,board_amountKind,board_defaultAmount,board_createdAt,checkin_id,checkin_boardId,checkin_amount,checkin_note,checkin_createdAt
Checkin,,,,,,2071C901-5339-495F-B7B5-C6DB7518F663,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-11-13T20:30:28Z
Checkin,,,,,,AC94821B-20C2-4145-8F95-207B0765ADEF,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-26T15:22:58Z
Checkin,,,,,,8C04522A-2D33-4B03-BFD1-EF6FE0BE3518,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-01T10:53:03Z
Checkin,,,,,,4548E93A-1740-4F94-B247-4CE2FADE74AF,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-12T12:24:27Z
Checkin,,,,,,913432E1-7665-40FD-BE22-00A1F4478824,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-02-09T07:53:50Z
Checkin,,,,,,3A9DEA94-69B6-42E3-94D7-87298D74807C,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-20T15:29:59Z
Checkin,,,,,,FE7C3469-FF2E-44DA-965C-F31A3A0F737A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-07T12:42:12Z
Checkin,,,,,,D271DAD0-E5DF-45CC-B776-B553DEEC3B37,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-30T19:31:09Z
Checkin,,,,,,0A2C5CE6-E506-4CAC-829F-78EB4D019634,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-01-25T18:04:03Z
Checkin,,,,,,9D5251FF-449A-4C56-9052-C3B1786D4DFC,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,25.0,,2026-01-20T16:36:00Z
Checkin,,,,,,22686D95-35F4-40CF-8032-AD34FAF1B467,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-25T10:22:50Z
Checkin,,,,,,4AD5B859-DEC6-42B4-A1A7-22CC934406BA,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-15T15:14:13Z
Checkin,,,,,,64BFDFEA-56F5-484E-AE2A-FED6E2E423D3,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-11T10:36:07Z
Checkin,,,,,,51C83A6D-937D-4CE7-9587-018CAB66E698,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-20T07:50:36Z
Checkin,,,,,,D4F880B6-DBCB-4F63-9365-4B6EA1C7B93A,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-12-13T20:25:00Z
Checkin,,,,,,6FA637CA-A88D-4BB4-948B-EB434D201A82,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-17T15:48:29Z
Checkin,,,,,,D299B09B-3FF6-4CFC-A088-F88BF13C4384,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-21T17:38:57Z
Checkin,,,,,,B1A27BD9-44A9-42FD-BD96-D13B76A6CCA6,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-26T15:22:01Z
Checkin,,,,,,D0FF65D2-5F6E-4811-A90F-DA111ED84E57,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-10-14T16:40:09Z
Checkin,,,,,,3E48F552-4E82-4C88-B631-9C82C63C0F6C,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-28T07:33:38Z
Checkin,,,,,,10DB2F20-79FD-4376-ADE3-CD649B5162A9,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-24T08:46:40Z
Checkin,,,,,,C31E95AE-D1AA-4F4C-B35B-AE61E70A173B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-30T12:01:00Z
Checkin,,,,,,4470B1B0-10B0-4B72-8382-54375714B961,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-11-06T20:26:24Z
Checkin,,,,,,A8C516BE-D879-40E1-BB8B-EF11316DBC2F,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-26T21:34:35Z
Checkin,,,,,,B893FBDA-CFAC-40DD-BF74-6DD1A21A7148,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-02-15T09:36:09Z
Checkin,,,,,,580F429E-4CE1-4FCF-81EC-56BCF6217D35,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-01T10:23:01Z
Checkin,,,,,,7A080345-DDF8-496D-9620-6BDC2FA9D2FD,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-21T16:35:49Z
Checkin,,,,,,B0A662B7-5C3D-435C-A19B-96C1CFADF173,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-31T20:24:50Z
Checkin,,,,,,FD20189A-CBD5-435D-8CE1-B892644F2673,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-11-11T16:35:45Z
Checkin,,,,,,00514DF8-7D4A-4814-B9DF-61D565230702,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-11T06:51:00Z
Checkin,,,,,,6F796E10-FAED-4854-A884-2A7C5C16A938,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,35.0,,2025-12-12T18:38:26Z
Checkin,,,,,,16663796-7B73-459D-B9B6-5C3739381270,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-12-26T21:01:29Z
Checkin,,,,,,D182C471-B684-4E61-BC51-8C3E0C32E506,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-17T12:04:00Z
Checkin,,,,,,E2BDBB63-FB2F-4A5E-AA13-6D9F115E8238,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-31T17:39:10Z
Checkin,,,,,,A2713635-BF82-440D-A1B2-E594DD7D9A53,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-02T04:46:03Z
Checkin,,,,,,B5CD5206-C771-4E35-8565-A925B31973DF,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-17T09:07:22Z
Checkin,,,,,,10F76A4A-0471-4E3E-BF24-CB3798FE6A45,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-02T12:48:27Z
Checkin,,,,,,9BA9F030-8658-4593-A771-A0042B39E58A,D087A067-A79A-472D-A1F2-A938EF405886,,,2026-01-20T20:20:29Z
Checkin,,,,,,A7414E59-B227-4D11-95B4-8571ACC5FE42,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-02T19:38:43Z
Checkin,,,,,,CF7414A7-E053-4D90-BC13-27BDD5792E33,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-22T08:14:26Z
Checkin,,,,,,7C94A439-91B3-4063-B7CC-86BB63A3DDE1,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-17T12:08:32Z
Checkin,,,,,,51BCD7C0-5C59-4CDD-B612-516B52ED5F23,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-08-28T16:12:48Z
Checkin,,,,,,FFF20D61-F221-4A37-94BD-C7719FF0A8C5,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-08T09:57:49Z
Checkin,,,,,,768F9D1F-755A-4A39-9EFC-17FD5F4D5739,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-16T13:41:32Z
Checkin,,,,,,FA2C7E35-5D84-4350-8C96-1D9BAF88828A,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-11-26T21:42:06Z
Checkin,,,,,,267B4681-9FC2-4C3E-A894-67A906932BEF,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,10.0,,2025-11-12T19:53:00Z
Checkin,,,,,,F7889B4B-0989-4AE8-88B7-4A982284A321,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-04T10:24:35Z
Checkin,,,,,,D003706E-C160-4811-9245-26EEFE5A10C5,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-12T08:19:29Z
Checkin,,,,,,B17A207C-1A43-4DE5-A66B-04653A541241,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-30T13:04:00Z
Checkin,,,,,,64085C54-BFE6-4BEC-A88D-DF7FA2CBE960,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-04T13:36:53Z
Checkin,,,,,,BAAD15DA-9792-4D90-B88B-9C1A69B33199,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-08T22:48:57Z
Checkin,,,,,,6A31AF24-A7BE-44F1-BCBA-F83DF2C17ABB,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-08T18:46:39Z
Checkin,,,,,,4F917E74-3AEF-4868-B1A7-CB3A00C4D127,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,9.0,,2025-11-28T22:09:04Z
Checkin,,,,,,E43E2C3D-017E-4720-9D1B-51C05EA1C080,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-20T11:22:41Z
Checkin,,,,,,7B3001D2-3E01-4539-AE09-C6C6EFB71C91,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-02-21T11:10:23Z
Checkin,,,,,,5C99BD75-A88E-4438-94A6-C67F157FC30A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-16T13:34:24Z
Checkin,,,,,,933AFABD-B034-49D4-952B-4095E775B28B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-08-23T15:53:00Z
Checkin,,,,,,4176ED82-16B4-486E-9D4E-2ABB16635003,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-13T09:12:44Z
Checkin,,,,,,F205D5CE-3F34-460D-A6FD-3615B87BDD99,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-23T10:11:13Z
Checkin,,,,,,85456F6D-6DA2-42AA-86A7-87A18FCB890D,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-11-18T11:01:44Z
Checkin,,,,,,78230EB7-04CF-4F95-8449-079F5523928C,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-19T13:39:05Z
Checkin,,,,,,79F27046-247C-4411-A63C-E63F9204E155,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-13T08:09:00Z
Checkin,,,,,,E3258D1B-F11D-40AA-88F5-34A03D59C64C,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-27T06:39:11Z
Checkin,,,,,,A1126407-8F91-4036-81E0-52EA6F42FE6D,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-15T09:12:05Z
Checkin,,,,,,4F8990A3-87F6-43BF-95A6-ED46A6681F71,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-08-30T07:03:00Z
Checkin,,,,,,330AFDA9-1C67-43E3-ADAB-CBA11CEB7443,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-05T16:43:01Z
Checkin,,,,,,FDC6D185-2053-47E8-AE98-B443E95D2F2A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-26T21:34:35Z
Checkin,,,,,,035B9950-673B-42CF-A6C1-0E5D2CBE38FA,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-04T13:36:54Z
Checkin,,,,,,49561E8B-2F3D-460F-AB4A-31EE5680EA98,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-14T10:00:51Z
Checkin,,,,,,2BE2F7E9-E9EA-4B05-8562-756A60A40CFB,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-28T07:55:00Z
Checkin,,,,,,28F34BD6-088E-47BF-930C-D1E83166C89B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-19T06:22:00Z
Checkin,,,,,,949002B3-C46E-4D89-8DA8-EDE01FD5BFFB,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-07T16:29:55Z
Checkin,,,,,,40A89385-9488-4E8E-8AC4-D1275BD1115C,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-03T19:33:45Z
Checkin,,,,,,82174D3B-C244-4940-8282-EE1479DBD6A5,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-12T09:15:00Z
Checkin,,,,,,5BA6C9CD-2004-431C-87D1-BDA48ACE3987,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-30T16:12:39Z
Checkin,,,,,,382FB984-9825-4209-B6B9-13B9F8972208,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,13.0,,2025-11-25T21:25:44Z
Checkin,,,,,,6C2229C2-CBF6-4776-BF44-C0867BBD3770,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-09-26T16:55:05Z
Checkin,,,,,,B127B994-87D5-445A-A873-662B37E45073,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-10-21T12:52:00Z
Checkin,,,,,,71AA3F80-326F-49CE-902E-F37C70064B66,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-01-07T08:12:00Z
Checkin,,,,,,D6808299-1779-420D-8AE8-9E9D0A55A14B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-08-27T16:23:14Z
Checkin,,,,,,0B2D2947-086E-4692-A5C4-39712390FDC5,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-05T18:27:44Z
Checkin,,,,,,9B3FB00A-EE62-4041-B94E-9BEEDF543B86,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-18T14:00:13Z
Checkin,,,,,,D9803ABC-78AB-46C4-B1EC-B161424868B7,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-23T11:42:57Z
Checkin,,,,,,717694C5-3A98-47B6-B680-E88945C5735B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-15T18:29:12Z
Checkin,,,,,,133C862D-CF07-417C-BE33-7BB3D5C464D4,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2026-01-31T20:32:00Z
Checkin,,,,,,1C9AFE58-0138-4AEE-B174-FEE50B3672E2,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-10-20T16:40:30Z
Checkin,,,,,,5648C4C0-9983-4A39-88A8-56EE0C408033,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-07T06:45:00Z
Checkin,,,,,,9732B2FC-00E1-4870-A569-5FD0586D85E2,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,10.0,Triceps training - lower reps since small
(Arms closer together),2025-11-29T21:32:38Z
Checkin,,,,,,791DC491-CC6F-488C-8A7D-BA737C450BC8,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-27T10:25:00Z
Checkin,,,,,,6434CFEF-B8C7-4560-9D8A-9EF56107EBD0,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-01-28T18:24:03Z
Checkin,,,,,,79A25ABA-228D-4B11-B6D2-2B468E4BDBAD,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-26T19:52:20Z
Checkin,,,,,,E1426674-23B8-45C1-96CE-F8BB60276A00,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-07T16:57:37Z
Checkin,,,,,,96E79A35-E201-42FB-9BDE-80C3FE9F6D40,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-18T11:35:15Z
Checkin,,,,,,B3AF9FD0-5D95-4CAA-888E-2741667B636C,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-30T21:00:00Z
Checkin,,,,,,620F4F1C-7677-4B9B-91B2-7321290698AC,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-11-12T16:18:39Z
Checkin,,,,,,C6999FE5-15CE-4A34-A04D-0A19781EF694,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-14T18:58:38Z
Checkin,,,,,,E928D6D3-28B6-4B49-8484-F6F86C9785AD,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-18T16:18:16Z
Checkin,,,,,,D07488E2-8180-480D-B340-B34049CBCBC7,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-13T11:42:08Z
Checkin,,,,,,60A13167-B650-47F7-81FC-D5912A106084,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-18T17:14:03Z
Checkin,,,,,,C2EC0C77-AEF3-428C-BD22-D3C2F4EF313B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-23T13:21:00Z
Checkin,,,,,,140DD4FF-C23D-47B3-B555-270BD3147A21,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-27T14:30:55Z
Checkin,,,,,,31A6BDE3-1EE6-4433-9BD5-FC09500CB7B5,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-05T11:54:30Z
Checkin,,,,,,EED5B511-7294-4600-8D2E-63C66E945180,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-11-21T18:52:00Z
Checkin,,,,,,D3BDF2C2-280E-4A12-A599-D94326F53A2B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-25T06:22:34Z
Checkin,,,,,,5D3E40ED-C101-4247-BB45-BDD20F15A400,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-02-10T13:53:13Z
Checkin,,,,,,197793BC-91D1-4DCB-88CB-2948FD9749DE,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-27T18:53:45Z
Checkin,,,,,,4F07F773-443B-4937-A338-E12E65F62927,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-08-13T12:43:01Z
Checkin,,,,,,2D0B26A3-4433-4BAC-9974-9E52E10F0D36,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-04T08:06:29Z
Checkin,,,,,,EBF04730-2E32-4646-8A98-9BF5BB6C7549,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-17T18:18:57Z
Checkin,,,,,,B24C11BC-C39B-44D5-90A7-85BF6402B206,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-19T14:09:17Z
Checkin,,,,,,0BF8E82D-896F-4CBE-BC2D-68243E44E991,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-11-27T21:45:00Z
Checkin,,,,,,2931DAB1-1162-4917-8560-B8D1791E3FEA,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-27T14:30:54Z
Checkin,,,,,,86DC11B9-0A2A-4972-8CAC-601A2BD78F4F,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-12-22T22:20:00Z
Checkin,,,,,,13893623-7E6A-4339-9566-AFE1ED569E5B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-02T12:35:00Z
Checkin,,,,,,EBB356AA-F24E-474F-B5DD-536EBA57FF75,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-08-29T07:02:00Z
Checkin,,,,,,9FD2ECC6-0804-4EBA-B6C2-3864281FA179,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-13T07:47:16Z
Checkin,,,,,,7353FA24-529C-496C-B523-0D9F69EFA762,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-31T16:15:46Z
Checkin,,,,,,64867B16-1944-459C-B050-8BC6C5758A01,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-10-09T12:36:35Z
Checkin,,,,,,98AB6113-BCEB-46F5-8A53-C50F01B02229,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-14T15:39:00Z
Checkin,,,,,,BE575ED1-AEE3-422E-ACCC-840BAA287377,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-08T19:25:43Z
Checkin,,,,,,FC3DF678-7264-4ABA-B0B7-D049820E2E7A,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-12-03T21:10:00Z
Checkin,,,,,,2F941141-BE3C-4123-B0E8-0092C53DDC85,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-17T16:45:34Z
Checkin,,,,,,D0FD0470-7F68-45BE-82EE-DCA3D8867E55,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-03T19:33:46Z
Checkin,,,,,,C95C4845-6F9B-42BB-8444-A52612EEB772,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-26T15:09:31Z
Checkin,,,,,,FC2AFBDC-08C3-447C-9E3D-47ECC05750D6,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-07T14:44:12Z
Checkin,,,,,,42A1FC08-DD2A-4370-91C9-8FFC11CC7A02,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-09T09:31:20Z
Checkin,,,,,,A8396B0A-8CCE-43B5-B191-0066EA587546,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-15T17:08:07Z
Checkin,,,,,,FDAD138F-E9F7-4C6D-B027-4A9550F3CC0F,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-29T15:12:16Z
Checkin,,,,,,618A7AA8-C143-4A4D-B0BF-49A4CBA27504,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-05T14:13:00Z
Checkin,,,,,,690BB871-2D15-4E36-848E-D1392555884A,D087A067-A79A-472D-A1F2-A938EF405886,,,2026-01-31T21:21:00Z
Checkin,,,,,,53CE5C23-9824-4BC9-BC58-633EAE5CC681,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-02-05T15:26:49Z
Checkin,,,,,,176823FA-C870-4E21-8BD3-E21FA1C6B135,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-01T12:34:39Z
Checkin,,,,,,7BBB0F94-1069-460E-ACEA-AF0550281170,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-20T16:21:01Z
Checkin,,,,,,1EB86FA5-D431-4BD7-BBEF-2B93B3AD3195,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-08T14:58:00Z
Checkin,,,,,,AEAB1579-3DF8-4C40-A59C-F31AD81E8587,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-05T08:15:10Z
Checkin,,,,,,F582A70E-4201-469B-92BC-B22353F92C02,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,15.0,,2025-11-20T22:13:16Z
Checkin,,,,,,9940B33B-7686-4235-8FA0-287F891065E8,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-01-27T11:17:18Z
Checkin,,,,,,1ECAF2D6-8F2B-4D0E-85A9-98C1D4962C0C,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-11-26T14:22:58Z
Checkin,,,,,,872A17E1-00E6-4096-A050-12DF02BDC8CB,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-12T19:31:28Z
Checkin,,,,,,73C1B021-305D-493C-A08B-8C365E5EAE4B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-24T15:50:58Z
Checkin,,,,,,945A5461-D157-49BA-B98F-F34084547773,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-04-14T15:26:00Z
Checkin,,,,,,619C3B1E-3E48-4178-B5E0-A1CA5C55CA16,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-24T07:50:43Z
Checkin,,,,,,12634A89-14A1-4AD2-8D70-B2DA5FF8827E,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-13T15:06:02Z
Checkin,,,,,,A2213639-AE4F-4783-8EF2-A20F770CA508,EBC2D2A4-DDE8-4727-AF5C-DEF5BDA82543,,,2025-12-14T22:16:02Z
Checkin,,,,,,F664090F-D006-454F-8F83-8F93311EC077,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-03-28T12:23:00Z
Checkin,,,,,,49B4A524-DEFB-406B-8489-120F33330DAC,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-07-26T10:25:17Z
Checkin,,,,,,FFB3D22B-B9EA-4E85-9AEC-83192349B27D,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-10-08T06:49:26Z
Checkin,,,,,,9BC8A8A8-669A-4F9B-AEF0-0D140CCD7211,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-01-21T11:01:08Z
Checkin,,,,,,546EE55A-5975-4D25-B0A5-8BB2ED320100,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-12-17T11:05:39Z
Checkin,,,,,,8B061E7C-9FFC-40D8-B7F8-8D0DAA0300DB,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,10.0,,2025-12-31T22:36:49Z
Checkin,,,,,,175890E3-D6E3-407E-889E-C7AF399F731D,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-05-23T15:02:06Z
Checkin,,,,,,0F09DF21-1FEE-48A1-AB73-4CF8E72DFE1B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-09-29T14:27:22Z
Checkin,,,,,,137A4550-DFCA-4688-83D6-A9FCC853368B,7C0685D2-5C4C-4D55-9C60-E21C5D8CA51E,10.0,,2025-12-05T21:18:50Z
Checkin,,,,,,D4AC93C4-BED7-4F4D-9A3F-23A3ACE5FF7A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-12-21T10:48:57Z
Checkin,,,,,,C485FEA4-6BA0-4278-9DFD-F0A1904D43E2,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-05T14:20:00Z
Checkin,,,,,,A0AB940E-797C-48AB-9D8C-ACEB7BD73C22,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-06-29T15:40:38Z
Checkin,,,,,,F8BA3641-BD6E-45FA-9F6F-0F9BD55C8C0A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-08-11T15:08:33Z
Checkin,,,,,,307321AF-C0F7-4831-95A4-313F5155705B,D087A067-A79A-472D-A1F2-A938EF405886,,,2026-01-01T14:47:16Z
Checkin,,,,,,7C74A002-C582-42DA-9805-98A85E1C5F2A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-02T12:05:00Z
Checkin,,,,,,289B95B9-AC9D-4EC9-81B5-54E76194F5F5,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-11-30T21:32:04Z
Checkin,,,,,,4EB2E27B-00CC-4CBE-B60D-64211055F16B,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-09-18T06:43:00Z
Checkin,,,,,,B448550C-3A62-48F9-A760-9474395AFBF2,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-11-28T20:46:20Z
Checkin,,,,,,B7E580A5-A354-41BE-9899-3836A3CCA23A,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2024-09-14T13:09:29Z
Checkin,,,,,,E1D33672-D5ED-4C8B-B6B1-2E37981AB6B1,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2026-01-09T10:19:16Z
Checkin,,,,,,88EFC49E-93F7-45E6-AF1A-4038EF9957E0,02D6D9D5-315E-4B58-8D0A-62489C7C24A2,,,2025-01-30T15:55:49Z
